"SERIALNO","SPORDER","PUMA","PWGTP","CIT","CITWP","COW","ENG","FER","GCL","GCM","GCR","HIMRKS","HINS1","HINS2","HINS3","HINS4","HINS5","HINS6","HINS7","INTP","JWMNP","JWRIP","JWTRNS","LANX","MAR","MARHD","MARHM","MARHT","MARHW","MARHYP","MIG","MIL","MLPA","MLPB","MLPCD","MLPE","MLPFG","MLPH","MLPIK","MLPJ","NWAB","NWAV","NWLA","NWLK","NWRE","OIP","PAP","RETP","SCH","SCHG","SCHL","SEMP","SEX","SSIP","SSP","WAGP","WKHP","WKWN","WRK","YOEP","ANC","ANC1P","ANC2P","DECADE","DRIVESP","ESP","ESR","FOD1P","FOD2P","HICOV","HISP","INDP","JWAP","JWDP","LANP","MIGPUMA","MIGSP","MSP","NATIVITY","NOP","OC","OCCP","PAOC","PERNP","PINCP","POBP","POVPIP","POWPUMA","POWSP","PRIVCOV","PUBCOV","QTRBIR","RAC1P","RAC2P","RAC3P","RACAIAN","RACASN","RACBLK","RACNH","RACNUM","RACPI","RACSOR","RACWHT","RC","SCIENGP","SCIENGRLP","SFN","SFR","VPS","WAOB","DETAILED-SPORDER_Person number","DETAILED-PUMA_Public use microdata area code (PUMA) based on 2020 Census definition (areas with population of 100,000 or more, use with STATE for unique code)","DETAILED-PWGTP_Person's weight","DETAILED-CIT_Citizenship status","DETAILED-CITWP_Year of naturalization write-in","DETAILED-COW_Class of worker","DETAILED-ENG_Ability to speak English","DETAILED-FER_Gave birth to child within the past 12 months","DETAILED-GCL_Grandparents living with grandchildren","DETAILED-GCM_Length of time responsible for grandchildren","DETAILED-GCR_Grandparents responsible for grandchildren","DETAILED-HIMRKS_Subsidized Marketplace Coverage","DETAILED-HINS1_Insurance through a current or former employer or union","DETAILED-HINS2_Insurance purchased directly from an insurance company","DETAILED-HINS3_Medicare, for people 65 and older, or people with certain disabilities","DETAILED-HINS4_Medicaid, Medical Assistance, or any kind of government-assistance plan for those with low incomes or a disability","DETAILED-HINS5_TRICARE or other military health care","DETAILED-HINS6_VA (enrolled for VA health care)","DETAILED-HINS7_Indian Health Service","DETAILED-INTP_Interest, dividends, and net rental income past 12 months (use ADJINC to adjust to constant dollars)","DETAILED-JWMNP_Travel time to work","DETAILED-JWRIP_Vehicle occupancy","DETAILED-JWTRNS_Means of transportation to work","DETAILED-LANX_Language other than English spoken at home","DETAILED-MAR_Marital status","DETAILED-MARHD_Divorced in the past 12 months","DETAILED-MARHM_Married in the past 12 months","DETAILED-MARHT_Number of times married","DETAILED-MARHW_Widowed in the past 12 months","DETAILED-MARHYP_Year last married","DETAILED-MIG_Mobility status (lived here 1 year ago)","DETAILED-MIL_Military service","DETAILED-MLPA_Served September 2001 or later","DETAILED-MLPB_Served August 1990 - August 2001 (including Persian Gulf War)","DETAILED-MLPCD_Served May 1975 - July 1990","DETAILED-MLPE_Served Vietnam era (August 1964 - April 1975)","DETAILED-MLPFG_Served February 1955 - July 1964","DETAILED-MLPH_Served Korean War (July 1950 - January 1955)","DETAILED-MLPIK_Peacetime service before July 1950","DETAILED-MLPJ_Served World War II (December 1941 - December 1946)","DETAILED-NWAB_Temporary absence from work (UNEDITED - See 'Employment Status Recode' (ESR))","DETAILED-NWAV_Available for work (UNEDITED - See 'Employment Status Recode' (ESR))","DETAILED-NWLA_On layoff from work (UNEDITED - See 'Employment Status Recode' (ESR))","DETAILED-NWLK_Looking for work (UNEDITED - See 'Employment Status Recode' (ESR))","DETAILED-NWRE_Informed of recall (UNEDITED - See 'Employment Status Recode' (ESR))","DETAILED-OIP_All other income past 12 months (use ADJINC to adjust to constant dollars)","DETAILED-PAP_Public assistance income past 12 months (use ADJINC to adjust to constant dollars)","DETAILED-RETP_Retirement income past 12 months (use ADJINC to adjust to constant dollars)","DETAILED-SCH_School enrollment","DETAILED-SCHG_Grade level attending","DETAILED-SCHL_Educational attainment","DETAILED-SEMP_Self-employment income past 12 months (use ADJINC to adjust SEMP to constant dollars)","DETAILED-SEX_Sex","DETAILED-SSIP_Supplementary Security Income past 12 months (use ADJINC to adjust SSIP to constant dollars)","DETAILED-SSP_Social Security income past 12 months (use ADJINC to adjust SSP to constant dollars)","DETAILED-WAGP_Wages or salary income past 12 months (use ADJINC to adjust WAGP to constant dollars)","DETAILED-WKHP_Usual hours worked per week past 12 months","DETAILED-WKWN_Weeks worked during past 12 months","DETAILED-WRK_Worked last week","DETAILED-YOEP_Year of entry","DETAILED-ANC_Ancestry recode","DETAILED-ANC1P_Recoded Detailed Ancestry - first entry","DETAILED-ANC2P_Recoded Detailed Ancestry - second entry","DETAILED-DECADE_Decade of entry","DETAILED-DRIVESP_Number of vehicles calculated from JWRI","DETAILED-ESP_Employment status of parents","DETAILED-ESR_Employment status recode","DETAILED-FOD1P_Recoded field of degree - first entry","DETAILED-FOD2P_Recoded field of degree - second entry","DETAILED-HICOV_Health insurance coverage recode","DETAILED-HISP_Recoded detailed Hispanic origin","DETAILED-INDP_Industry recode for 2023 and later based on 2022 IND codes","DETAILED-JWAP_Time of arrival at work - hour and minute","DETAILED-JWDP_Time of departure for work - hour and minute","DETAILED-LANP_Language spoken at home","DETAILED-MIGPUMA_Migration PUMA based on 2020 Census definition","DETAILED-MIGSP_Migration recode - State or foreign country code","DETAILED-MSP_Married, spouse present/spouse absent","DETAILED-NATIVITY_Nativity","DETAILED-NOP_Nativity of parent","DETAILED-OC_Own child","DETAILED-OCCP_Occupation recode for 2018 and later based on 2018 OCC codes","DETAILED-PAOC_Presence and age of own children","DETAILED-PERNP_Total person's earnings (use ADJINC to adjust to constant dollars)","DETAILED-PINCP_Total person's income (use ADJINC to adjust to constant dollars)","DETAILED-POBP_Place of birth (Recode)","DETAILED-POVPIP_Income-to-poverty ratio recode","DETAILED-POWPUMA_Place of work PUMA based on 2020 Census definition","DETAILED-POWSP_Place of work - State or foreign country recode","DETAILED-PRIVCOV_Private health insurance coverage recode","DETAILED-PUBCOV_Public health coverage recode","DETAILED-QTRBIR_Quarter of birth","DETAILED-RAC1P_Recoded detailed race code","DETAILED-RAC2P_Recoded detailed race code","DETAILED-RAC3P_Recoded detailed race code","DETAILED-RACAIAN_American Indian and Alaska Native recode (American Indian and Alaska Native alone or in combination with one or more other races)","DETAILED-RACASN_Asian recode (Asian alone or in combination with one or more other races)","DETAILED-RACBLK_Black or African American recode (Black alone or in combination with one or more other races)","DETAILED-RACNH_Native Hawaiian recode (Native Hawaiian alone or in combination with one or more other races)","DETAILED-RACNUM_Number of major race groups represented","DETAILED-RACPI_Other Pacific Islander recode (Other Pacific Islander alone or in combination with one or more other races)","DETAILED-RACSOR_Some other race recode (Some other race alone or in combination with one or more other races)","DETAILED-RACWHT_White recode (White alone or in combination with one or more other races)","DETAILED-RC_Related child","DETAILED-SCIENGP_Field of Degree Science and Engineering Flag - NSF Definition","DETAILED-SCIENGRLP_Field of Degree Science and Engineering Related Flag - NSF Definition","DETAILED-SFN_Subfamily number","DETAILED-SFR_Subfamily relationship","DETAILED-VPS_Veteran period of service","DETAILED-WAOB_World area of birth","Class"
"2023GQ0138635",1,505,3,"1",NA,"1",NA,NA,NA,NA,NA,"2",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,NA,NA,NA,"2","5",NA,NA,NA,NA,NA,"1","4",NA,NA,NA,NA,NA,NA,NA,NA,"2","5","2","2","3",0,0,0,"3","16","21",0,TRUE,0,0,0,NA,NA,TRUE,NA,"1","939","999",NA,NA,NA,"6","2107",NA,"1","1","4380",NA,NA,NA,NA,NA,"6","1",NA,NA,"1108",NA,0,0,"25",NA,NA,NA,"1","2","3","1","1000","1",FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,"1",1,505,3,"Born in the United States",NA,"Employee of a private for-profit company or business, or of an individual, for wages, salary, or commissions",NA,NA,NA,NA,NA,"Direct purchase coverage, without a premium subsidy","No","Yes","No","No","No","No","No",0,NA,NA,NA,"No, speaks only English","Never married or under 15 years old",NA,NA,NA,NA,NA,"Yes, same house (nonmovers)","Never served in the military",NA,NA,NA,NA,NA,NA,NA,NA,"No","Did not report","No","No","Did not report",0,"0",0,"Yes, private school or college or home school","Graduate or professional school beyond a bachelor's degree","Bachelor's degree",0,"Male",0,0,0,NA,NA,"Did not work",NA,"Single","American","Not reported",NA,NA,NA,"Not in labor force","Computer Networking And Telecommunications",NA,"With health insurance coverage","Not Spanish/Hispanic/Latino","WHL-Drugs, Druggists' Sundries, And Chemical And Allied Products Merchant Wholesalers",NA,NA,NA,NA,NA,"Never married","Native",NA,NA,"CMM-Computer Occupations, All Other",NA,0,0,"Massachusetts/MA",NA,NA,NA,"With private health insurance coverage","Without public health coverage","July through September","White alone","White alone","White alone","No","No","No","No",1,"No","No","Yes",NA,"Yes","No",NA,NA,NA,"US state (POBP = 001-059)","0"
"2023HU0015680",1,201,61,"1",NA,"3",NA,TRUE,TRUE,NA,NA,"0",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,5,"1","1","2","1",NA,NA,"1",NA,"2006","1","4",NA,NA,NA,NA,NA,NA,NA,NA,"3","5","3","3","3",39000,0,0,"1",NA,"21",0,TRUE,0,0,120000,20,52,TRUE,NA,"2","50","100",NA,"1",NA,"1","5301",NA,"1","1","9370","107","67",NA,NA,NA,"1","1",NA,FALSE,"1610","2",120000,159000,"25",501,290,25,"1","2","3","1","1000","1",FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,"1",1,201,61,"Born in the United States",NA,"Local government employee (city, county, etc.)",NA,"No","No",NA,NA,"Categorically ineligible for subsidy","Yes","No","No","No","No","No","No",0,5,"Drove alone","Car, truck, or van","No, speaks only English","Married","No","No","One time","No","2006","Yes, same house (nonmovers)","Never served in the military",NA,NA,NA,NA,NA,NA,NA,NA,"Did not report","Did not report","Did not report","Did not report","Did not report",39000,"0",0,"No, has not attended in the last 3 months",NA,"Bachelor's degree",0,"Female",0,0,120000,20,52,"Worked",NA,"Multiple","Irish","Albanian",NA,"1.000 vehicles (Drove alone)",NA,"Civilian employed, at work","Criminal Justice And Fire Protection",NA,"With health insurance coverage","Not Spanish/Hispanic/Latino","ADM-Executive Offices And Legislative Bodies","9:05 a.m. to 9:09 a.m.","9:00 a.m. to 9:04 a.m.",NA,NA,NA,"Now married, spouse present","Native",NA,"No","SCI-Biological Scientists","Females with own children 6 to 17 years only",120000,159000,"Massachusetts/MA",501,290,25,"With private health insurance coverage","Without public health coverage","July through September","White alone","White alone","White alone","No","No","No","No",1,"No","No","Yes","No","No","No",NA,NA,NA,"US state (POBP = 001-059)","0"
"2023HU1168215",1,612,58,"5",NA,"1","1",NA,TRUE,NA,NA,"0",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,45,NA,"9","1","1",NA,NA,"2",NA,"2021","1","4",NA,NA,NA,NA,NA,NA,NA,NA,"3","5","3","3","3",0,0,0,"1",NA,"22",0,TRUE,0,0,152000,40,52,TRUE,2000,"1","3","999","7",NA,NA,"1","6201","6206","1","1","6871","103","55","1110",NA,NA,"1","2",NA,FALSE,"120",NA,152000,152000,"102",501,800,25,"1","2","3","1","1000","1",FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,"5",1,612,58,"Not a U.S. citizen",NA,"Employee of a private for-profit company or business, or of an individual, for wages, salary, or commissions","Very well",NA,"No",NA,NA,"Categorically ineligible for subsidy","Yes","No","No","No","No","No","No",0,45,NA,"Bicycle","Yes, speaks another language","Married","No","No","Two times","No","2021","Yes, same house (nonmovers)","Never served in the military",NA,NA,NA,NA,NA,NA,NA,NA,"Did not report","Did not report","Did not report","Did not report","Did not report",0,"0",0,"No, has not attended in the last 3 months",NA,"Master's degree",0,"Male",0,0,152000,40,52,"Worked",2000,"Single","Austrian","Not reported","2000 - 2009",NA,NA,"Civilian employed, at work","Accounting","Marketing And Marketing Research","With health insurance coverage","Not Spanish/Hispanic/Latino","FIN-Monetary Authorities-Central Bank, And Commerical Banking","8:45 a.m. to 8:49 a.m.","8:00 a.m. to 8:04 a.m.","German",NA,NA,"Now married, spouse present","Foreign born",NA,"No","MGR-Financial Managers",NA,152000,152000,"Austria",501,800,25,"With private health insurance coverage","Without public health coverage","July through September","White alone","White alone","White alone","No","No","No","No",1,"No","No","Yes","No","No","No",NA,NA,NA,"Europe (POBP = 100-157,160,162-199)","0"
"2023HU0862632",4,704,64,"1",NA,"1",NA,NA,TRUE,NA,NA,"0",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,NA,NA,NA,"2","1",NA,NA,"2",NA,"1995","1","4",NA,NA,NA,NA,NA,NA,NA,NA,"3","5","3","3","3",18000,0,31000,"1",NA,"20",0,TRUE,26800,0,0,NA,NA,NA,NA,"4","999","999",NA,NA,NA,"6",NA,NA,"1","1","6290",NA,NA,NA,NA,NA,"2","1",NA,FALSE,"7140",NA,0,75800,"36",501,NA,NA,"1","1","4","1","1000","1",FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,"1",4,704,64,"Born in the United States",NA,"Employee of a private for-profit company or business, or of an individual, for wages, salary, or commissions",NA,NA,"No",NA,NA,"Categorically ineligible for subsidy","Yes","No","Yes","Yes","No","No","No",0,NA,NA,NA,"No, speaks only English","Married","No","No","Two times","No","1995","Yes, same house (nonmovers)","Never served in the military",NA,NA,NA,NA,NA,NA,NA,NA,"Did not report","Did not report","Did not report","Did not report","Did not report",18000,"0",31000,"No, has not attended in the last 3 months",NA,"Associate's degree",0,"Male",26800,0,0,NA,NA,NA,NA,"Not reported","Not reported","Not reported",NA,NA,NA,"Not in labor force",NA,NA,"With health insurance coverage","Not Spanish/Hispanic/Latino","TRN-Support Activities For Transportation",NA,NA,NA,NA,NA,"Now married, spouse absent","Native",NA,"No","RPR-Aircraft Mechanics And Service Technicians",NA,0,75800,"New York/NY",501,NA,NA,"With private health insurance coverage","With public health coverage","October through December","White alone","White alone","White alone","No","No","No","No",1,"No","No","Yes","No",NA,NA,NA,NA,NA,"US state (POBP = 001-059)","0"
"2023GQ0081855",1,301,50,"1",NA,"2",NA,TRUE,NA,NA,NA,"0",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,23,"2","1","2","5",NA,NA,NA,NA,NA,"3","4",NA,NA,NA,NA,NA,NA,NA,NA,"3","5","3","3","3",0,0,0,"3","15","18",250,TRUE,0,0,6800,12,52,TRUE,NA,"2","32","142",NA,"2",NA,"1",NA,NA,"1","1","7870","224","130",NA,"290","25","6","1",NA,NA,"4435",NA,7050,7050,"6",NA,290,25,"1","2","3","1","1000","1",FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,"1",1,301,50,"Born in the United States",NA,"Employee of a private not-for-profit, tax-exempt, or charitable organization",NA,"No",NA,NA,NA,"Categorically ineligible for subsidy","Yes","No","No","No","No","No","No",0,23,"In 2-person carpool","Car, truck, or van","No, speaks only English","Never married or under 15 years old",NA,NA,NA,NA,NA,"No, different house in US or Puerto Rico","Never served in the military",NA,NA,NA,NA,NA,NA,NA,NA,"Did not report","Did not report","Did not report","Did not report","Did not report",0,"0",0,"Yes, private school or college or home school","College undergraduate years (freshman to senior)","Some college, but less than 1 year",250,"Female",0,0,6800,12,52,"Worked",NA,"Multiple","German","Polish",NA,"0.500 vehicles (In a 2-person carpool)",NA,"Civilian employed, at work",NA,NA,"With health insurance coverage","Not Spanish/Hispanic/Latino","EDU-Junior Colleges, Colleges, Universities, And Professional Schools","6:50 p.m. to 6:54 p.m.","6:30 p.m. to 6:39 p.m.",NA,"290","25","Never married","Native",NA,NA,"PRS-Other Entertainment Attendants And Related Workers",NA,7050,7050,"California/CA",NA,290,25,"With private health insurance coverage","Without public health coverage","July through September","White alone","White alone","White alone","No","No","No","No",1,"No","No","Yes",NA,NA,NA,NA,NA,NA,"US state (POBP = 001-059)","0"
"2023HU0274751",2,906,103,"1",NA,"1",NA,NA,TRUE,NA,NA,"2",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,20,"1","1","2","1",NA,NA,"1",NA,"1983","1","4",NA,NA,NA,NA,NA,NA,NA,NA,"3","5","3","3","3",0,0,0,"1",NA,"21",0,TRUE,0,14400,8900,8,52,TRUE,NA,"1","195","999",NA,"1",NA,"1","2304",NA,"1","1","4390","98","55",NA,NA,NA,"1","1",NA,FALSE,"9645","4",8900,23300,"34",501,900,25,"1","1","4","1","1000","1",FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,"1",2,906,103,"Born in the United States",NA,"Employee of a private for-profit company or business, or of an individual, for wages, salary, or commissions",NA,NA,"No",NA,NA,"Direct purchase coverage, without a premium subsidy","Yes","Yes","Yes","No","No","Yes","No",0,20,"Drove alone","Car, truck, or van","No, speaks only English","Married","No","No","One time","No","1983","Yes, same house (nonmovers)","Never served in the military",NA,NA,NA,NA,NA,NA,NA,NA,"Did not report","Did not report","Did not report","Did not report","Did not report",0,"0",0,"No, has not attended in the last 3 months",NA,"Bachelor's degree",0,"Female",0,14400,8900,8,52,"Worked",NA,"Single","European","Not reported",NA,"1.000 vehicles (Drove alone)",NA,"Civilian employed, at work","Elementary Education",NA,"With health insurance coverage","Not Spanish/Hispanic/Latino","WHL-Apparel, Piece Goods, And Notions Merchant Wholesalers","8:20 a.m. to 8:24 a.m.","8:00 a.m. to 8:04 a.m.",NA,NA,NA,"Now married, spouse present","Native",NA,"No","TRN-Stockers And Order Fillers","Females with no own children",8900,23300,"New Jersey/NJ",501,900,25,"With private health insurance coverage","With public health coverage","October through December","White alone","White alone","White alone","No","No","No","No",1,"No","No","Yes","No","No","No",NA,NA,NA,"US state (POBP = 001-059)","0"
"2023HU0959890",1,1003,82,"1",NA,"1",NA,NA,NA,NA,NA,"0",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,10,"1","1","2","5",NA,NA,NA,NA,NA,"1","4",NA,NA,NA,NA,NA,NA,NA,NA,"3","5","3","3","3",0,0,0,"1",NA,"16",0,TRUE,0,0,38400,40,52,TRUE,NA,"2","84","26",NA,"1",NA,"1",NA,NA,"1","1","770","75","34",NA,NA,NA,"6","1",NA,FALSE,"7315",NA,38400,38400,"25",245,1000,25,"1","2","1","1","1000","1",FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,"1",1,1003,82,"Born in the United States",NA,"Employee of a private for-profit company or business, or of an individual, for wages, salary, or commissions",NA,NA,NA,NA,NA,"Categorically ineligible for subsidy","Yes","No","No","No","No","No","No",0,10,"Drove alone","Car, truck, or van","No, speaks only English","Never married or under 15 years old",NA,NA,NA,NA,NA,"Yes, same house (nonmovers)","Never served in the military",NA,NA,NA,NA,NA,NA,NA,NA,"Did not report","Did not report","Did not report","Did not report","Did not report",0,"0",0,"No, has not attended in the last 3 months",NA,"Regular high school diploma",0,"Male",0,0,38400,40,52,"Worked",NA,"Multiple","Portuguese","French",NA,"1.000 vehicles (Drove alone)",NA,"Civilian employed, at work",NA,NA,"With health insurance coverage","Not Spanish/Hispanic/Latino","CON-Construction (The Cleaning Of Buildings And Dwellings Is Incidental During Construction And Immediately After Construction)","6:25 a.m. to 6:29 a.m.","6:15 a.m. to 6:19 a.m.",NA,NA,NA,"Never married","Native",NA,"No","RPR-Heating, Air Conditioning, And Refrigeration Mechanics And Installers",NA,38400,38400,"Massachusetts/MA",245,1000,25,"With private health insurance coverage","Without public health coverage","January through March","White alone","White alone","White alone","No","No","No","No",1,"No","No","Yes","No",NA,NA,NA,NA,NA,"US state (POBP = 001-059)","0"
"2023HU0377478",1,906,52,"1",NA,"1",NA,NA,TRUE,NA,NA,"0",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,15,"1","1","2","3",NA,NA,"1",NA,"1988","1","4",NA,NA,NA,NA,NA,NA,NA,NA,"3","5","3","3","3",0,0,0,"1",NA,"20",0,TRUE,0,0,98000,40,52,TRUE,NA,"1","935","999",NA,"1",NA,"1",NA,NA,"1","1","8270","73","31",NA,NA,NA,"4","1",NA,FALSE,"3255","4",98000,98000,"44",501,100,44,"1","2","3","1","1000","1",FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,"1",1,906,52,"Born in the United States",NA,"Employee of a private for-profit company or business, or of an individual, for wages, salary, or commissions",NA,NA,"No",NA,NA,"Categorically ineligible for subsidy","Yes","No","No","No","No","No","No",0,15,"Drove alone","Car, truck, or van","No, speaks only English","Divorced","No","No","One time","No","1988","Yes, same house (nonmovers)","Never served in the military",NA,NA,NA,NA,NA,NA,NA,NA,"Did not report","Did not report","Did not report","Did not report","Did not report",0,"0",0,"No, has not attended in the last 3 months",NA,"Associate's degree",0,"Female",0,0,98000,40,52,"Worked",NA,"Single","French Canadian","Not reported",NA,"1.000 vehicles (Drove alone)",NA,"Civilian employed, at work",NA,NA,"With health insurance coverage","Not Spanish/Hispanic/Latino","MED-Nursing Care Facilities (Skilled Nursing Facilities)","6:15 a.m. to 6:19 a.m.","6:00 a.m. to 6:04 a.m.",NA,NA,NA,"Divorced","Native",NA,"No","MED-Registered Nurses","Females with no own children",98000,98000,"Rhode Island/RI",501,100,44,"With private health insurance coverage","Without public health coverage","July through September","White alone","White alone","White alone","No","No","No","No",1,"No","No","Yes","No",NA,NA,NA,NA,NA,"US state (POBP = 001-059)","0"
"2023HU0330343",1,608,122,"1",NA,"2",NA,NA,TRUE,NA,NA,"0",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,NA,NA,NA,"2","1",NA,NA,"1",NA,"1982","1","4",NA,NA,NA,NA,NA,NA,NA,NA,"2","5","2","2","3",0,0,5700,"1",NA,"21",0,TRUE,0,12000,0,NA,NA,TRUE,NA,"1","51","999",NA,NA,NA,"6","3301","2602","1","1","4771",NA,NA,NA,NA,NA,"1","1",NA,FALSE,"5860","4",0,17700,"25",334,NA,NA,"1","1","3","1","1000","1",FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,"1",1,608,122,"Born in the United States",NA,"Employee of a private not-for-profit, tax-exempt, or charitable organization",NA,NA,"No",NA,NA,"Categorically ineligible for subsidy","Yes","No","Yes","No","No","No","No",0,NA,NA,NA,"No, speaks only English","Married","No","No","One time","No","1982","Yes, same house (nonmovers)","Never served in the military",NA,NA,NA,NA,NA,NA,NA,NA,"No","Did not report","No","No","Did not report",0,"0",5700,"No, has not attended in the last 3 months",NA,"Bachelor's degree",0,"Female",0,12000,0,NA,NA,"Did not work",NA,"Single","Italian","Not reported",NA,NA,NA,"Not in labor force","English Language And Literature","French German Latin And Other Common Foreign Language Studies","With health insurance coverage","Not Spanish/Hispanic/Latino","RET-Furniture And Home Furnishings Retailers",NA,NA,NA,NA,NA,"Now married, spouse present","Native",NA,"No","OFF-Office Clerks, General","Females with no own children",0,17700,"Massachusetts/MA",334,NA,NA,"With private health insurance coverage","With public health coverage","July through September","White alone","White alone","White alone","No","No","No","No",1,"No","No","Yes","No","No","No",NA,NA,NA,"US state (POBP = 001-059)","0"
"2023HU0823046",1,605,101,"1",NA,"1",NA,TRUE,TRUE,NA,NA,"0",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,27,"1","1","2","1",NA,NA,"1",NA,"2021","1","4",NA,NA,NA,NA,NA,NA,NA,NA,"3","5","3","3","3",0,0,0,"1",NA,"21",0,TRUE,0,0,150000,40,52,TRUE,NA,"2","924","190",NA,"1",NA,"1","1902",NA,"1","1","6671","132","83",NA,NA,NA,"1","1",NA,FALSE,"2810","4",150000,150000,"42",501,900,25,"1","2","3","1","1000","1",FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,"1",1,605,101,"Born in the United States",NA,"Employee of a private for-profit company or business, or of an individual, for wages, salary, or commissions",NA,"No","No",NA,NA,"Categorically ineligible for subsidy","Yes","No","No","No","No","No","No",0,27,"Drove alone","Car, truck, or van","No, speaks only English","Married","No","No","One time","No","2021","Yes, same house (nonmovers)","Never served in the military",NA,NA,NA,NA,NA,NA,NA,NA,"Did not report","Did not report","Did not report","Did not report","Did not report",0,"0",0,"No, has not attended in the last 3 months",NA,"Bachelor's degree",0,"Female",0,0,150000,40,52,"Worked",NA,"Multiple","White","Eastern European",NA,"1.000 vehicles (Drove alone)",NA,"Civilian employed, at work","Journalism",NA,"With health insurance coverage","Not Spanish/Hispanic/Latino","INF-Broadcasting And Content Providers","11:10 a.m. to 11:14 a.m.","10:40 a.m. to 10:49 a.m.",NA,NA,NA,"Now married, spouse present","Native",NA,"No","ENT-News Analysts, Reporters, And Journalists","Females with no own children",150000,150000,"Pennsylvania/PA",501,900,25,"With private health insurance coverage","Without public health coverage","July through September","White alone","White alone","White alone","No","No","No","No",1,"No","No","Yes","No","No","No",NA,NA,NA,"US state (POBP = 001-059)","0"
"2023HU0041831",5,1104,146,"5",NA,"1","2",NA,TRUE,NA,TRUE,"0",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,15,"2","1","1","2",NA,NA,"1",NA,"1995","1","4",NA,NA,NA,NA,NA,NA,NA,NA,"3","5","3","3","3",0,0,0,"1",NA,"16",0,TRUE,0,0,24000,20,52,TRUE,2019,"1","593","999","8","2",NA,"1",NA,NA,"1","1","8170","238","134","5525",NA,NA,"3","2",NA,FALSE,"3603","4",24000,24000,"461",357,1100,25,"2","1","3","2","3000","2",FALSE,FALSE,TRUE,FALSE,1,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,"6",5,1104,146,"Not a U.S. citizen",NA,"Employee of a private for-profit company or business, or of an individual, for wages, salary, or commissions","Well",NA,"Yes",NA,"No","Categorically ineligible for subsidy","No","No","No","Yes","No","No","No",0,15,"In 2-person carpool","Car, truck, or van","Yes, speaks another language","Widowed","No","No","One time","No","1995","Yes, same house (nonmovers)","Never served in the military",NA,NA,NA,NA,NA,NA,NA,NA,"Did not report","Did not report","Did not report","Did not report","Did not report",0,"0",0,"No, has not attended in the last 3 months",NA,"Regular high school diploma",0,"Female",0,0,24000,20,52,"Worked",2019,"Single","Zimbabwean","Not reported","2010 or later","0.500 vehicles (In a 2-person carpool)",NA,"Civilian employed, at work",NA,NA,"With health insurance coverage","Not Spanish/Hispanic/Latino","MED-Home Health Care Services","8:00 p.m. to 8:04 p.m.","7:30 p.m. to 7:59 p.m.","Shona",NA,NA,"Widowed","Foreign born",NA,"No","HLS-Nursing Assistants","Females with no own children",24000,24000,"Zimbabwe",357,1100,25,"Without private health insurance coverage","With public health coverage","July through September","Black or African American alone","Black or African American alone","Black or African American alone","No","No","Yes","No",1,"No","No","No","No",NA,NA,NA,NA,NA,"Africa (POBP = 400-499)","0"
